Date,RUA Close,Risk-Free TNX
3/14/12,826.340027,2.274
3/15/12,831.710022,2.281
3/16/12,832.309998,2.298
3/19/12,835.820007,2.379
3/20/12,832.469971,2.372
3/21/12,831.320007,2.294
3/22/12,824.849976,2.275
3/23/12,828.140015,2.237
3/26/12,839.98999,2.244
3/27/12,837.179993,2.187
3/28/12,832.809998,2.196
3/29/12,831.559998,2.159
3/30/12,834.080017,2.216
4/2/12,839.070007,2.193
4/3/12,837.469971,2.284
4/4/12,828.169983,2.243
4/5/12,827.419983,2.175
4/9/12,817.51001,2.037
4/10/12,802.530029,1.988
4/11/12,809.369995,2.028
4/12/12,820.98999,2.049
4/13/12,810.72998,1.998
4/16/12,810.390015,1.974
4/17/12,822.880005,2.009
4/18/12,819.359985,1.982
4/19/12,814.919983,1.952
4/20/12,816.130005,1.97
4/23/12,808.640015,1.933
4/24/12,811.580017,1.961
4/25/12,823.22998,1.984
4/26/12,828.940002,1.959
4/27/12,831.590027,1.933
4/30/12,827.679993,1.915
5/1/12,831.799988,1.956
5/2/12,830.400024,1.922
5/3/12,822.869995,1.924
5/4/12,809.52002,1.88
5/7/12,810.02002,1.877
5/8/12,806.780029,1.837
5/9/12,801.679993,1.835
5/10/12,803.710022,1.884
5/11/12,801.409973,1.841
5/14/12,792.159973,1.788
5/15/12,787.849976,1.777
5/16/12,784.049988,1.765
5/17/12,770.72998,1.702
5/18/12,764.48999,1.702
5/21/12,777.849976,1.735
5/22/12,777.950012,1.793
5/23/12,779.830017,1.721
5/24/12,780.950012,1.759
5/25/12,779.51001,1.745
5/29/12,788.48999,1.731
5/30/12,776.380005,1.625
5/31/12,774.609985,1.581
6/1/12,754.619995,1.467
6/4/12,754.109985,1.527
6/5/12,759.440002,1.556
6/6/12,777.070007,1.651
6/7/12,776.150024,1.654
6/8/12,782.559998,1.637
6/11/12,771.450012,1.6
6/12/12,780.48999,1.661
6/13/12,774.22998,1.599
6/14/12,782.400024,1.611
6/15/12,790.5,1.587
6/18/12,792.179993,1.584
6/19/12,800.580017,1.62
6/20/12,799.280029,1.642
6/21/12,781,1.618
6/22/12,786.849976,1.672
6/25/12,774.039978,1.608
6/26/12,777.909973,1.628
6/27/12,785.059998,1.621
6/28/12,783.650024,1.577
6/29/12,803.630005,1.659
7/2/12,806.469971,1.58
7/3/12,812.359985,1.631
7/5/12,809.150024,1.597
7/6/12,801.099976,1.544
7/9/12,799.460022,1.513
7/10/12,792.469971,1.498
7/11/12,791.880005,1.498
7/12/12,788.23999,1.479
7/13/12,800.929993,1.499
7/16/12,798.679993,1.464
7/17/12,804.25,1.501
7/18/12,809.51001,1.479
7/19/12,811.320007,1.515
7/20/12,802.869995,1.46
7/23/12,794.969971,1.435
7/24/12,787.210022,1.404
7/25/12,787.390015,1.406
7/26/12,799.650024,1.428
7/27/12,815.309998,1.555
7/30/12,814.340027,1.504
7/31/12,810.650024,1.492
8/1/12,806.859985,1.539
8/2/12,801.22998,1.478
8/3/12,816.849976,1.577
8/6/12,819.289978,1.558
8/7/12,824.039978,1.628
8/8/12,824.419983,1.64
8/9/12,825.159973,1.688
8/10/12,826.669983,1.649
8/13/12,825.460022,1.654
8/14/12,825.080017,1.726
8/15/12,826.950012,1.805
8/16/12,833.169983,1.836
8/17/12,835.25,1.816
8/20/12,834.76001,1.814
8/21/12,832.330017,1.805
8/22/12,832.25,1.719
8/23/12,825.76001,1.666
8/24/12,830.659973,1.678
8/27/12,830.26001,1.649
8/28/12,830.309998,1.63
8/29/12,831.27002,1.654
8/30/12,824.679993,1.62
8/31/12,828.859985,1.562
9/4/12,829.429993,1.581
9/5/12,828.619995,1.594
9/6/12,845.51001,1.673
9/7/12,849.23999,1.661
9/10/12,844.299988,1.683
9/11/12,846.820007,1.695
9/12/12,848.859985,1.765
9/13/12,861.929993,1.756
9/14/12,866.469971,1.87
9/17/12,862.859985,1.838
9/18/12,861.369995,1.812
9/19/12,862.51001,1.782
9/20/12,861.169983,1.777
9/21/12,861.51001,1.76
9/24/12,859.23999,1.718
9/25/12,849.52002,1.682
9/26/12,844.640015,1.618
9/27/12,852.97998,1.64
9/28/12,849.280029,1.637
10/1/12,851.190002,1.625
10/2/12,852.200012,1.615
10/3/12,854.859985,1.623
10/4/12,861,1.665
10/5/12,860.710022,1.732
10/8/12,857.559998,1.746
10/9/12,848.840027,1.72
10/10/12,843.950012,1.691
10/11/12,844.75,1.675
10/12/12,841.690002,1.663
10/15/12,848.27002,1.663
10/16/12,856.900024,1.72
10/17/12,860.840027,1.811
10/18/12,858.73999,1.826
10/19/12,844.650024,1.768
10/22/12,844.700012,1.798
10/23/12,833.679993,1.764
10/24/12,831.159973,1.775
10/25/12,833.539978,1.828
10/26/12,832.52002,1.75
10/31/12,833.609985,1.686
11/1/12,843.559998,1.715
11/2/12,835.049988,1.726
11/5/12,837.219971,1.684
11/6/12,843.77002,1.742
11/7/12,824.049988,1.632
11/8/12,813.919983,1.632
11/9/12,815.23999,1.613
11/12/12,815.200012,1.611
11/13/12,811.869995,1.589
11/14/12,799.940002,1.589
11/15/12,798.289978,1.589
11/16/12,802.809998,1.574
11/19/12,818.659973,1.611
11/20/12,819.469971,1.656
11/21/12,821.75,1.687
11/23/12,832.169983,1.693
11/26/12,830.840027,1.664
11/27/12,827.02002,1.645
11/28/12,833.320007,1.617
11/29/12,837.590027,1.62
11/30/12,837.830017,1.606
12/3/12,834.130005,1.628
12/4/12,832.940002,1.608
12/5/12,834.049988,1.591
12/6/12,836.77002,1.581
12/7/12,839.01001,1.627
12/10/12,839.890015,1.616
12/11/12,845.440002,1.649
12/12/12,845.26001,1.697
12/13/12,839.960022,1.728
12/14/12,836.849976,1.708
12/17/12,846.599976,1.763
12/18/12,856.659973,1.827
12/19/12,851.340027,1.8
12/20/12,855.909973,1.8
12/21/12,848.210022,1.754
12/24/12,846.130005,1.774
12/26/12,841.640015,1.758
12/27/12,840.710022,1.715
12/28/12,832.099976,1.711
12/31/12,846.369995,1.756
1/2/13,867.940002,1.839
1/3/13,866.679993,1.899
1/4/13,871.380005,1.915
1/7/13,868.690002,1.903
1/8/13,866.169983,1.871
1/9/13,869.030029,1.852
1/10/13,874.789978,1.894
1/11/13,874.849976,1.875
1/14/13,874.280029,1.857
1/15/13,875.919983,1.831
1/16/13,875.549988,1.824
1/17/13,880.880005,1.875
1/18/13,883.710022,1.843
1/22/13,888.030029,1.835
1/23/13,888.890015,1.833
1/24/13,889.609985,1.844
1/25/13,894.859985,1.947
1/28/13,893.359985,1.974
1/29/13,896.97998,1.988
1/30/13,892.969971,2.006
1/31/13,891.789978,1.985
2/1/13,900.599976,2.01
2/4/13,890.289978,1.973
2/5/13,899.359985,2.016
2/6/13,900.429993,1.968
2/7/13,898.640015,1.951
2/8/13,903.900024,1.954
2/11/13,903.190002,1.946
2/12/13,904.97998,1.982
2/13/13,905.789978,2.019
2/14/13,906.609985,2
2/15/13,905.77002,2.007
2/19/13,912.359985,2.026
2/20/13,900.159973,2.021
2/21/13,893.840027,1.976
2/22/13,902.049988,1.967
2/25/13,885.469971,1.895
2/26/13,890.75,1.879
2/27/13,902.109985,1.903
2/28/13,901.619995,1.888
3/1/13,903.450012,1.853
3/4/13,907.469971,1.877
3/5/13,916.5,1.894
3/6/13,917.72998,1.938
3/7/13,919.77002,1.991
3/8/13,924.450012,2.056
3/11/13,927.070007,2.056
3/12/13,924.900024,2.023
3/13/13,926.5,2.021
3/14/13,932.049988,2.033
3/15/13,930.5,1.996
3/18/13,925.52002,1.956
3/19/13,923.030029,1.908
3/20/13,929.77002,1.937
3/21/13,922.080017,1.932
3/22/13,927.98999,1.915
3/25/13,925.140015,1.915
3/26/13,931.890015,1.906
3/27/13,931.690002,1.851
3/28/13,935.52002,1.852
4/1/13,930.299988,1.84
4/2/13,933.47998,1.861
4/3/13,922.76001,1.812
4/4/13,926.830017,1.759
4/5/13,923.200012,1.694
4/8/13,929.409973,1.732
4/9/13,932.039978,1.747
4/10/13,943.799988,1.805
4/11/13,947.169983,1.791
4/12/13,944.409973,1.721
4/15/13,920.890015,1.702
4/16/13,934.450012,1.719
4/17/13,920.820007,1.704
4/18/13,914.690002,1.685
4/19/13,923.390015,1.703
4/22/13,927.380005,1.698
4/23/13,937.429993,1.698
4/24/13,937.97998,1.698
4/25/13,942.159973,1.711
4/26/13,940.049988,1.663
4/29/13,946.799988,1.668
4/30/13,949.830017,1.675
5/1/13,939.51001,1.639
5/2/13,948.640015,1.631
5/3/13,958.710022,1.752
5/6/13,961.099976,1.771
5/7/13,966.539978,1.783
5/8/13,970.619995,1.76
5/9/13,967,1.813
5/10/13,971.75,1.9
5/13/13,971.47998,1.923
5/14/13,981.539978,1.952
5/15/13,986.25,1.943
5/16/13,981.309998,1.865
5/17/13,991.280029,1.949
5/20/13,990.840027,1.965
5/21/13,992.51001,1.944
5/22/13,982.909973,2.026
5/23/13,980.52002,2.023
5/24/13,979.73999,2.011
5/28/13,986.440002,2.135
5/29/13,979.030029,2.124
5/30/13,983.22998,2.124
5/31/13,969.98999,2.164
6/3/13,974.77002,2.134
6/4/13,969.130005,2.137
6/5/13,955.700012,2.1
6/6/13,964.380005,2.075
6/7/13,976.27002,2.161
6/10/13,976.320007,2.215
6/11/13,966.190002,2.195
6/12/13,957.919983,2.23
6/13/13,972.52002,2.174
6/14/13,967.039978,2.126
6/17/13,974.02002,2.171
6/18/13,981.859985,2.182
6/19/13,968.330017,2.311
6/20/13,943.830017,2.419
6/21/13,945.830017,2.514
6/24/13,934.369995,2.548
6/25/13,943.599976,2.589
6/26/13,952.140015,2.539
6/27/13,959.47998,2.483
6/28/13,955.849976,2.478
7/1/13,962.219971,2.49
7/2/13,961.530029,2.469
7/3/13,962.359985,2.501
7/5/13,972.530029,2.715
7/8/13,977.200012,2.645
7/9/13,984.619995,2.63
7/10/13,985.130005,2.68
7/11/13,998.47998,2.574
7/12/13,1001.650024,2.601
7/15/13,1003.599976,2.556
7/16/13,999.460022,2.532
7/17/13,1002.539978,2.491
7/18/13,1007.97998,2.534
7/19/13,1009.140015,2.491
7/22/13,1011.48999,2.488
7/23/13,1009.830017,2.516
7/24/13,1005.309998,2.588
7/25/13,1009.390015,2.607
7/26/13,1009.530029,2.561
7/29/13,1005.559998,2.585
7/30/13,1006.690002,2.603
7/31/13,1007.030029,2.593
8/1/13,1020.419983,2.723
8/2/13,1021.869995,2.602
8/5/13,1020.940002,2.64
8/6/13,1014.109985,2.642
8/7/13,1009.72998,2.6
8/8/13,1014.070007,2.587
8/9/13,1011.159973,2.58
8/12/13,1010.669983,2.605
8/13/13,1012.409973,2.715
8/14/13,1007.23999,2.712
8/15/13,992.289978,2.755
8/16/13,989.119995,2.829
8/19/13,982.77002,2.884
8/20/13,988.299988,2.814
8/21/13,982.590027,2.855
8/22/13,991.780029,2.901
8/23/13,995.710022,2.818
8/26/13,992.679993,2.805
8/27/13,975.75,2.721
8/28/13,978.5,2.782
8/29/13,981.619995,2.751
8/30/13,976.830017,2.749
9/3/13,980.849976,2.848
9/4/13,988.840027,2.897
9/5/13,990.400024,2.979
9/6/13,990.859985,2.938
9/9/13,1001.719971,2.897
9/10/13,1009.390015,2.959
9/11/13,1012.22998,2.92
9/12/13,1008.559998,2.907
9/13/13,1011.409973,2.898
9/16/13,1016.619995,2.874
9/17/13,1021.869995,2.853
9/18/13,1033.849976,2.708
9/19/13,1032.27002,2.748
9/20/13,1025.189941,2.732
9/23/13,1020.599976,2.714
9/24/13,1018.969971,2.653
9/25/13,1016.830017,2.614
9/26/13,1020.780029,2.643
9/27/13,1016.799988,2.619
9/30/13,1011.549988,2.615
10/1/13,1020.76001,2.646
10/2/13,1019.640015,2.626
10/3/13,1010.299988,2.606
10/4/13,1017.570007,2.652
10/7/13,1008.440002,2.634
10/8/13,994.72998,2.636
10/9/13,994.26001,2.65
10/10/13,1016.340027,2.685
10/11/13,1023.570007,2.682
10/14/13,1027.839966,2.691
10/15/13,1020.369995,2.72
10/16/13,1034.329956,2.671
10/17/13,1041.869995,2.587
10/18/13,1049.160034,2.589
10/21/13,1048.98999,2.609
10/22/13,1054.599976,2.512
10/23/13,1049.400024,2.485
10/24/13,1053.400024,2.522
10/25/13,1057.280029,2.503
10/28/13,1057.98999,2.512
10/29/13,1063.359985,2.507
10/30/13,1057.02002,2.527
10/31/13,1053.300049,2.542
11/1/13,1055.609985,2.62
11/4/13,1060.300049,2.602
11/5/13,1057.189941,2.662
11/6/13,1060.060059,2.64
11/7/13,1044.900024,2.613
11/8/13,1059.180054,2.746
11/11/13,1060.290039,2.751
11/12/13,1058.199951,2.768
11/13/13,1067.329956,2.725
11/14/13,1071.939941,2.702
11/15/13,1076.5,2.709
11/18/13,1071.189941,2.678
11/19/13,1068.060059,2.712
11/20/13,1064.390015,2.792
11/21/13,1074.300049,2.784
11/22/13,1079.550049,2.752
11/25/13,1078.02002,2.741
11/26/13,1079.26001,2.696
11/27/13,1082.319946,2.736
11/29/13,1081.589966,2.741
12/2/13,1078.050049,2.801
12/3/13,1074.410034,2.775
12/4/13,1073.199951,2.841
12/5/13,1069.569946,2.862
12/6/13,1080.579956,2.883
12/9/13,1082.319946,2.857
12/10/13,1078.73999,2.797
12/11/13,1065.609985,2.844
12/12/13,1062.780029,2.877
12/13/13,1063.550049,2.868
12/16/13,1070.680054,2.877
12/17/13,1067.97998,2.843
12/18/13,1084.780029,2.885
12/19/13,1083.030029,2.925
12/20/13,1090.140015,2.887
12/23/13,1096.51001,2.929
12/24/13,1100.02002,2.983
12/26/13,1104.52002,2.99
12/27/13,1103.930054,3.006
12/30/13,1103.910034,2.976
12/31/13,1108.290039,3.026
1/2/14,1098.290039,2.985
1/3/14,1098.680054,2.995
1/6/14,1095.130005,2.961
1/7/14,1102.410034,2.937
1/8/14,1102.51001,2.993
1/9/14,1102.949951,2.963
1/10/14,1106.329956,2.86
1/13/14,1092.180054,2.827
1/14/14,1104.51001,2.869
1/15/14,1110.319946,2.884
1/16/14,1109.25,2.843
1/17/14,1104.949951,2.827
1/21/14,1108.469971,2.825
1/22/14,1109.98999,2.86
1/23/14,1100.439941,2.773
1/24/14,1076.699951,2.735
1/27/14,1070.069946,2.766
1/28/14,1077.599976,2.746
1/29/14,1066.25,2.675
1/30/14,1079.030029,2.693
1/31/14,1072.280029,2.668
2/3/14,1046.219971,2.581
2/4/14,1054.619995,2.624
2/5/14,1051.98999,2.667
2/6/14,1064.800049,2.702
2/7/14,1078.609985,2.675
2/10/14,1080.560059,2.678
2/11/14,1092.140015,2.719
2/12/14,1092.76001,2.763
2/13/14,1100.160034,2.736
2/14/14,1104.859985,2.746
2/18/14,1107.849976,2.711
2/19/14,1100.290039,2.734
2/20/14,1107.76001,2.754
2/21/14,1106.300049,2.734
2/24/14,1113.339966,2.75
2/25/14,1112.069946,2.701
2/26/14,1113.01001,2.673
2/27/14,1118.579956,2.642
2/28/14,1120.660034,2.658
3/3/14,1112.650024,2.607
3/4/14,1130.699951,2.691
3/5/14,1130.22998,2.698
3/6/14,1131.719971,2.737
3/7/14,1131.930054,2.79
3/10/14,1130.609985,2.784
3/11/14,1124.23999,2.766
3/12/14,1125.160034,2.726
3/13/14,1111.839966,2.653
3/14/14,1110.079956,2.645
3/17/14,1119.930054,2.699
3/18/14,1128.939941,2.681
3/19/14,1121.790039,2.772
3/20/14,1127.670044,2.775
3/21/14,1124.150024,2.75
3/24/14,1117.400024,2.733
3/25/14,1121.26001,2.735
3/26/14,1111.689941,2.701
3/27/14,1109.52002,2.672
3/28/14,1114.400024,2.712
3/31/14,1124.900024,2.723
4/1/14,1133.930054,2.759
4/2/14,1137.170044,2.803
4/3/14,1134.349976,2.79
4/4/14,1118.630005,2.726
4/7/14,1105.290039,2.695
4/8/14,1110.140015,2.681
4/9/14,1122.859985,2.684
4/10/14,1098.48999,2.628
4/11/14,1087.130005,2.619
4/14/14,1095.089966,2.639
4/15/14,1102.079956,2.628
4/16/14,1114.02002,2.637
4/17/14,1116.060059,2.721
4/21/14,1120.380005,2.721
4/22/14,1126.329956,2.726
4/23/14,1123.180054,2.686
4/24/14,1124.5,2.688
4/25/14,1113.75,2.666
4/28/14,1115.640015,2.677
4/29/14,1121.140015,2.695
4/30/14,1125.079956,2.648
5/1/14,1125.5,2.606
5/2/14,1124.680054,2.591
5/5/14,1126.380005,2.611
5/6/14,1115.670044,2.595
5/7/14,1121.079956,2.59
5/8/14,1118.219971,2.602
5/9/14,1120.579956,2.623
5/12/14,1133.119995,2.656
5/13/14,1132.170044,2.618
5/14/14,1125.689941,2.543
5/15/14,1115.640015,2.502
5/16/14,1119.959961,2.518
5/19/14,1125.130005,2.536
5/20/14,1116.699951,2.509
5/21/14,1125.329956,2.537
5/22/14,1128.880005,2.555
5/23/14,1134.47998,2.536
5/27/14,1141.97998,2.518
5/28/14,1140.300049,2.438
5/29/14,1146.150024,2.447
5/30/14,1147.180054,2.457
6/2/14,1147.920044,2.534
6/3/14,1147.329956,2.593
6/4/14,1150,2.606
6/5/14,1158.880005,2.584
6/6/14,1164.72998,2.597
6/9/14,1166.569946,2.613
6/10/14,1165.790039,2.635
6/11/14,1161.660034,2.64
6/12/14,1153.599976,2.586
6/13/14,1157.23999,2.604
6/16/14,1158.410034,2.597
6/17/14,1162,2.655
6/18/14,1170.449951,2.613
6/19/14,1171.939941,2.622
6/20/14,1174.26001,2.624
6/23/14,1173.880005,2.623
6/24/14,1165.75,2.586
6/25/14,1171.839966,2.559
6/26/14,1170.410034,2.525
6/27/14,1173.5,2.532
6/30/14,1174.069946,2.516
7/1/14,1182.430054,2.563
7/2/14,1181.869995,2.628
7/3/14,1188.319946,2.648
7/7/14,1181.420044,2.617
7/8/14,1172.030029,2.565
7/9/14,1177.130005,2.547
7/10/14,1171.76001,2.532
7/11/14,1172.939941,2.52
7/14/14,1178.569946,2.549
7/15/14,1175.109985,2.549
7/16/14,1178.98999,2.538
7/17/14,1164.849976,2.475
7/18/14,1177.619995,2.484
7/21/14,1174.709961,2.474
7/22/14,1180.98999,2.466
7/23/14,1183.130005,2.464
7/24/14,1183.589966,2.509
7/25/14,1177.329956,2.469
7/28/14,1176.839966,2.491
7/29/14,1172.25,2.462
7/30/14,1173.170044,2.554
7/31/14,1149.589966,2.556
8/1/14,1146.300049,2.505
8/4/14,1154.550049,2.491
8/5/14,1144.51001,2.483
8/6/14,1144.540039,2.474
8/7/14,1138.5,2.424
8/8/14,1151.219971,2.415
8/11/14,1155.420044,2.42
8/12/14,1152.670044,2.442
8/13/14,1160.790039,2.413
8/14/14,1165.670044,2.4
8/15/14,1165.619995,2.345
8/18/14,1176.430054,2.387
8/19/14,1181.97998,2.405
8/20/14,1184.329956,2.426
8/21/14,1187.430054,2.407
8/22/14,1185.689941,2.403
8/25/14,1191.189941,2.387
8/26/14,1193.390015,2.391
8/27/14,1193.189941,2.361
8/28/14,1190.800049,2.334
8/29/14,1195.420044,2.343
9/2/14,1195.880005,2.419
9/3/14,1194.140015,2.41
9/4/14,1191.75,2.448
9/5/14,1197.449951,2.461
9/8/14,1194.689941,2.469
9/9/14,1186.180054,2.5
9/10/14,1190.589966,2.534
9/11/14,1192.380005,2.531
9/12/14,1184.530029,2.614
9/15/14,1181.47998,2.591
9/16/14,1189.97998,2.589
9/17/14,1191.630005,2.6
9/18/14,1197.02002,2.629
9/19/14,1194.97998,2.587
9/22/14,1183.660034,2.566
9/23/14,1176.300049,2.535
9/24/14,1185.380005,2.569
9/25/14,1166.530029,2.511
9/26/14,1176.390015,2.535
9/29/14,1173.599976,2.491
9/30/14,1168.709961,2.508
10/1/14,1152.869995,2.403
10/2/14,1153.959961,2.438
10/3/14,1166.48999,2.447
10/6/14,1163.800049,2.425
10/7/14,1145.900024,2.35
10/8/14,1165.359985,2.33
10/9/14,1140.530029,2.327
10/10/14,1126.079956,2.307
10/13/14,1108.280029,2.286
10/14/14,1111.630005,2.206
10/15/14,1105.27002,2.09
10/16/14,1107.829956,2.153
10/17/14,1120.410034,2.199
10/20/14,1131.060059,2.181
10/21/14,1153.619995,2.208
10/22/14,1144,2.229
10/23/14,1158.719971,2.275
10/24/14,1166.26001,2.273
10/27/14,1164.369995,2.257
10/28/14,1180.150024,2.284
10/29/14,1177.969971,2.323
10/30/14,1185.170044,2.305
10/31/14,1199.569946,2.335
11/3/14,1199.459961,2.348
11/4/14,1195.319946,2.342
11/5/14,1200.939941,2.35
11/6/14,1206.060059,2.375
11/7/14,1206.630005,2.312
11/10/14,1210.579956,2.359
11/11/14,1211.420044,2.36
11/12/14,1211.5,2.359
11/13/14,1210.790039,2.347
11/14/14,1211.040039,2.32
11/17/14,1210.689941,2.34
11/18/14,1217.150024,2.322
11/19/14,1214.209961,2.351
11/20/14,1217.849976,2.335
11/21/14,1223.780029,2.315
11/24/14,1228.540039,2.31
11/25/14,1227.410034,2.26
11/26/14,1230.72998,2.234
11/28/14,1226.119995,2.194
12/1/14,1215.780029,2.218
12/2/14,1223.609985,2.285
12/3/14,1229.27002,2.287
12/4/14,1227.560059,2.257
12/5/14,1230.280029,2.307
12/8/14,1220.589966,2.257
12/9/14,1222.180054,2.22
12/10/14,1201.349976,2.169
12/11/14,1206.75,2.178
12/12/14,1187.959961,2.103
12/15/14,1179.800049,2.116
12/16/14,1170.709961,2.071
12/17/14,1195.790039,2.148
12/18/14,1222.98999,2.204
12/19/14,1228.560059,2.176
12/22/14,1233.23999,2.162
12/23/14,1235.430054,2.257
12/24/14,1235.949951,2.264
12/26/14,1240.530029,2.25
12/29/14,1242.099976,2.207
12/30/14,1236.140015,2.19
12/31/14,1224.109985,2.17
1/2/15,1223.300049,2.123
1/5/15,1201.560059,2.039
1/6/15,1190.050049,1.963
1/7/15,1204,1.954
1/8/15,1225.26001,2.016
1/9/15,1215.069946,1.971
1/12/15,1205.930054,1.912
1/13/15,1203.52002,1.89
1/14/15,1196.77002,1.837
1/15/15,1184.599976,1.775
1/16/15,1200.930054,1.815
1/20/15,1201.780029,1.807
1/21/15,1206.910034,1.853
1/22/15,1226.109985,1.896
1/23/15,1220.209961,1.817
1/26/15,1225.310059,1.828
1/27/15,1210.589966,1.825
1/28/15,1193.900024,1.724
1/29/15,1205.219971,1.751
1/30/15,1188.930054,1.675
2/2/15,1203.310059,1.673
2/3/15,1221.180054,1.78
2/4/15,1216.380005,1.797
2/5/15,1229.52002,1.815
2/6/15,1225.439941,1.938
2/9/15,1219.670044,1.948
2/10/15,1232,1.991
2/11/15,1231.98999,1.988
2/12/15,1244.22998,1.986
2/13/15,1249.76001,2.021
2/17/15,1251.609985,2.145
2/18/15,1252.180054,2.066
2/19/15,1251.060059,2.113
2/20/15,1258.680054,2.133
2/23/15,1258.23999,2.059
2/24/15,1261.25,1.988
2/25/15,1260.859985,1.969
2/26/15,1259.26001,2.016
2/27/15,1255.069946,2.002
3/2/15,1263.030029,2.084
3/3/15,1257.430054,2.122
3/4/15,1251.930054,2.123
3/5/15,1253.810059,2.112
3/6/15,1236.359985,2.24
3/9/15,1241.130005,2.195
3/10/15,1221.130005,2.126
3/11/15,1220.589966,2.109
3/12/15,1236.23999,2.096
3/13/15,1229.189941,2.112
3/16/15,1244.599976,2.098
3/17/15,1241.849976,2.058
3/18/15,1256.27002,1.951
3/19/15,1251.329956,1.977
3/20/15,1262.420044,1.93
3/23/15,1260.079956,1.915
3/24/15,1253.160034,1.878
3/25/15,1233.790039,1.92
3/26/15,1231.040039,2.007
3/27/15,1234.869995,1.948
3/30/15,1250.199951,1.963
3/31/15,1240.280029,1.934
4/1/15,1235.630005,1.868
4/2/15,1240.099976,1.904
4/6/15,1248.079956,1.904
4/7/15,1244.76001,1.893
4/8/15,1248.949951,1.895
4/9/15,1253.219971,1.958
4/10/15,1259.329956,1.951
4/13/15,1254.189941,1.939
4/14/15,1255.839966,1.904
4/15/15,1262.540039,1.9
4/16/15,1261.550049,1.878
4/17/15,1246.670044,1.85
4/20/15,1257.930054,1.895
4/21/15,1256.589966,1.916
4/22/15,1262.319946,1.972
4/23/15,1265.790039,1.947
4/24/15,1267.349976,1.917
4/27/15,1260.97998,1.924
4/28/15,1264.189941,1.973
4/29/15,1258.800049,2.035
4/30/15,1244.719971,2.046
5/1/15,1257.390015,2.117
5/4/15,1261.209961,2.135
5/5/15,1245.810059,2.176
5/6/15,1241.540039,2.24
5/7/15,1246.469971,2.184
5/8/15,1262.030029,2.15
5/11/15,1256.630005,2.274
5/12/15,1253.170044,2.26
5/13/15,1252.810059,2.282
5/14/15,1265.97998,2.239
5/15/15,1267.02002,2.141
5/18/15,1272.130005,2.228
5/19/15,1271.01001,2.262
5/20/15,1270.160034,2.251
5/21/15,1272.780029,2.185
5/22/15,1269.97998,2.215
5/26/15,1257.030029,2.137
5/27/15,1268.530029,2.135
5/28/15,1266.920044,2.13
5/29/15,1259.26001,2.095
6/1/15,1261.829956,2.192
6/2/15,1261.01001,2.266
6/3/15,1264.719971,2.366
6/4/15,1253.72998,2.307
6/5/15,1253.530029,2.402
6/8/15,1245.219971,2.381
6/9/15,1245.109985,2.417
6/10/15,1259.939941,2.478
6/11/15,1262.589966,2.383
6/12/15,1254.48999,2.385
6/15/15,1248.73999,2.358
6/16/15,1255.819946,2.318
6/17/15,1257.969971,2.306
6/18/15,1270.589966,2.351
6/19/15,1264.849976,2.267
6/22/15,1272.27002,2.36
6/23/15,1273.390015,2.409
6/24/15,1263.349976,2.371
6/25/15,1259.880005,2.393
6/26/15,1259.079956,2.476
6/29/15,1232.140015,2.331
6/30/15,1236.119995,2.335
7/1/15,1243.75,2.418
7/2/15,1242.680054,2.393
7/6/15,1238.329956,2.278
7/7/15,1245.189941,2.231
7/8/15,1224.430054,2.206
7/9/15,1227.459961,2.301
7/10/15,1242.630005,2.417
7/13/15,1256.079956,2.43
7/14/15,1262.089966,2.399
7/15/15,1259.819946,2.35
7/16/15,1269.290039,2.352
7/17/15,1269.449951,2.349
7/20/15,1269.550049,2.372
7/21/15,1263.790039,2.34
7/22/15,1261.660034,2.322
7/23/15,1254.170044,2.277
7/24/15,1240.670044,2.271
7/27/15,1232.400024,2.228
7/28/15,1247.290039,2.25
7/29/15,1256.369995,2.279
7/30/15,1257,2.268
7/31/15,1255.439941,2.205
8/3/15,1251.550049,2.15
8/4/15,1249.02002,2.211
8/5/15,1252.810059,2.268
8/6/15,1242.109985,2.234
8/7/15,1238.280029,2.175
8/10/15,1254.209961,2.238
8/11/15,1242.369995,2.137
8/12/15,1243.01001,2.13
8/13/15,1241.359985,2.189
8/14/15,1246.560059,2.196
8/17/15,1254.140015,2.15
8/18/15,1250.01001,2.196
8/19/15,1239.329956,2.129
8/20/15,1212.02002,2.084
8/21/15,1176.22998,2.054
8/24/15,1129.810059,1.997
8/25/15,1115.819946,2.133
8/26/15,1156.47998,2.172
8/27/15,1184.349976,2.168
8/28/15,1186.599976,2.186
8/31/15,1177.130005,2.2
9/1/15,1142.969971,2.172
9/2/15,1163.359985,2.193
9/3/15,1164.890015,2.168
9/4/15,1148.25,2.128
9/8/15,1176.52002,2.194
9/9/15,1160.680054,2.181
9/10/15,1166.27002,2.222
9/11/15,1171.48999,2.183
9/14/15,1166.76001,2.18
9/15/15,1181.23999,2.281
9/16/15,1191.52002,2.303
9/17/15,1189.709961,2.217
9/18/15,1170.900024,2.13
9/21/15,1175.079956,2.214
9/22/15,1159.97998,2.125
9/23/15,1157.219971,2.144
9/24/15,1152.959961,2.12
9/25/15,1150.680054,2.168
9/28/15,1119.880005,2.095
9/29/15,1120.050049,2.054
9/30/15,1140.819946,2.06
10/1/15,1142.469971,2.042
10/2/15,1159.300049,1.989
10/5/15,1180.98999,2.056
10/6/15,1176.060059,2.035
10/7/15,1186.73999,2.062
10/8/15,1197.140015,2.108
