,Date,recession,debt,color,stocks,restaurant,portfolio,inflation,housing,dow jones,revenue,economics,credit,markets,return,unemployment,money,religion,cancer,growth,investment,hedge,marriage,bonds,derivatives,headlines,profit,society,ring,wall street,banks,greed,bribery,insider trading,bankruptcy,recession.1,debt.1,color.1,stocks.1,restaurant.1,portfolio.1,inflation.1,housing.1,dow jones.1,revenue.1,economics.1,credit.1,markets.1,return.1,unemployment.1,money.1,religion.1,cancer.1,growth.1,investment.1,hedge.1,marriage.1,bonds.1,derivatives.1,headlines.1,profit.1,society.1,ring.1,wall street.1,banks.1,greed.1,bribery.1,insider trading.1,bankruptcy.1
191,2/11/18,1.0,8.0,58.0,8.0,82.0,3.0,7.0,40.0,46.0,21.0,3.0,90.0,3.0,22.0,7.0,85.0,11.0,47.0,18.0,10.0,3.0,18.0,8.0,11.0,27.0,91.0,46.0,72.0,9.0,27.0,1.0,2.0,2.0,57.0,8.0,30.0,47.0,43.0,63.0,2.0,15.0,38.0,21.0,13.0,8.0,67.0,18.0,35.0,13.0,20.0,4.0,14.0,4.0,2.0,1.0,3.0,1.0,0.0,53.0,46.0,16.0,32.0,18.0,31.0,2.0,3.0,6.0,23.0
192,2/18/18,1.0,8.0,60.0,9.0,77.0,3.0,6.0,41.0,29.0,21.0,2.0,93.0,2.0,20.0,7.0,88.0,10.0,47.0,19.0,10.0,3.0,18.0,8.0,10.0,24.0,88.0,45.0,69.0,8.0,31.0,1.0,2.0,2.0,60.0,7.0,22.0,35.0,28.0,78.0,3.0,3.0,38.0,9.0,11.0,4.0,76.0,12.0,41.0,7.0,25.0,4.0,15.0,4.0,3.0,1.0,3.0,1.0,7.0,81.0,18.0,20.0,26.0,29.0,30.0,0.0,6.0,6.0,44.0
193,2/25/18,1.0,8.0,62.0,8.0,76.0,3.0,6.0,42.0,36.0,21.0,3.0,98.0,2.0,19.0,7.0,85.0,11.0,49.0,20.0,10.0,4.0,18.0,8.0,11.0,24.0,94.0,48.0,74.0,8.0,27.0,1.0,3.0,2.0,60.0,10.0,19.0,41.0,38.0,52.0,3.0,7.0,43.0,14.0,11.0,11.0,54.0,8.0,33.0,13.0,17.0,4.0,12.0,4.0,3.0,2.0,3.0,1.0,7.0,55.0,40.0,14.0,40.0,21.0,25.0,2.0,10.0,10.0,45.0
194,3/4/18,1.0,8.0,61.0,7.0,75.0,3.0,6.0,41.0,37.0,19.0,3.0,92.0,2.0,17.0,7.0,82.0,11.0,48.0,19.0,10.0,3.0,18.0,8.0,10.0,24.0,88.0,47.0,70.0,9.0,27.0,1.0,2.0,3.0,59.0,14.0,29.0,31.0,36.0,67.0,0.0,4.0,43.0,22.0,12.0,9.0,52.0,24.0,35.0,19.0,19.0,3.0,14.0,3.0,3.0,1.0,3.0,1.0,8.0,30.0,49.0,23.0,34.0,21.0,34.0,3.0,3.0,8.0,64.0
195,3/11/18,1.0,7.0,59.0,7.0,78.0,3.0,5.0,40.0,28.0,19.0,2.0,90.0,2.0,17.0,6.0,80.0,10.0,47.0,18.0,10.0,3.0,17.0,7.0,7.0,24.0,84.0,45.0,68.0,8.0,26.0,1.0,2.0,2.0,67.0,8.0,35.0,39.0,28.0,72.0,3.0,4.0,40.0,10.0,9.0,4.0,66.0,12.0,39.0,11.0,19.0,2.0,11.0,5.0,3.0,1.0,3.0,1.0,7.0,47.0,29.0,19.0,30.0,22.0,23.0,0.0,0.0,3.0,51.0
196,3/18/18,1.0,8.0,61.0,7.0,77.0,3.0,5.0,42.0,38.0,18.0,2.0,88.0,2.0,17.0,6.0,81.0,10.0,48.0,19.0,10.0,4.0,18.0,7.0,9.0,26.0,85.0,46.0,66.0,8.0,26.0,1.0,2.0,2.0,63.0,10.0,30.0,41.0,44.0,62.0,3.0,4.0,48.0,14.0,9.0,2.0,72.0,13.0,41.0,11.0,17.0,3.0,12.0,4.0,3.0,1.0,3.0,1.0,7.0,33.0,44.0,16.0,26.0,26.0,31.0,4.0,6.0,8.0,52.0
197,3/25/18,1.0,7.0,61.0,7.0,82.0,3.0,6.0,43.0,39.0,18.0,2.0,90.0,3.0,16.0,6.0,84.0,10.0,51.0,18.0,9.0,4.0,18.0,7.0,7.0,25.0,83.0,45.0,68.0,8.0,36.0,1.0,2.0,2.0,71.0,6.0,35.0,41.0,38.0,74.0,2.0,3.0,48.0,14.0,16.0,2.0,69.0,19.0,33.0,8.0,18.0,4.0,18.0,3.0,3.0,1.0,3.0,2.0,8.0,35.0,27.0,20.0,31.0,24.0,30.0,5.0,3.0,7.0,40.0
198,4/1/18,1.0,8.0,61.0,7.0,78.0,3.0,5.0,45.0,53.0,20.0,2.0,95.0,3.0,17.0,7.0,82.0,10.0,50.0,18.0,10.0,4.0,18.0,7.0,8.0,25.0,86.0,45.0,70.0,8.0,29.0,1.0,2.0,2.0,63.0,13.0,14.0,40.0,40.0,70.0,9.0,4.0,45.0,27.0,14.0,10.0,58.0,11.0,37.0,9.0,20.0,3.0,16.0,4.0,3.0,1.0,3.0,2.0,0.0,34.0,42.0,14.0,24.0,21.0,15.0,0.0,5.0,5.0,52.0
199,4/8/18,1.0,8.0,62.0,6.0,73.0,3.0,6.0,45.0,40.0,22.0,3.0,93.0,2.0,19.0,7.0,84.0,10.0,49.0,19.0,11.0,4.0,18.0,8.0,9.0,30.0,89.0,47.0,70.0,8.0,28.0,1.0,2.0,2.0,59.0,14.0,29.0,40.0,30.0,63.0,3.0,5.0,42.0,11.0,15.0,8.0,64.0,16.0,36.0,9.0,16.0,3.0,14.0,3.0,5.0,1.0,3.0,1.0,0.0,68.0,38.0,17.0,22.0,23.0,23.0,0.0,3.0,8.0,31.0
200,4/15/18,1.0,8.0,60.0,6.0,76.0,3.0,6.0,44.0,30.0,23.0,2.0,92.0,2.0,20.0,6.0,84.0,11.0,49.0,19.0,11.0,4.0,18.0,8.0,8.0,29.0,88.0,46.0,68.0,8.0,30.0,1.0,2.0,2.0,63.0,5.0,31.0,43.0,30.0,72.0,3.0,2.0,42.0,13.0,15.0,6.0,60.0,10.0,30.0,15.0,17.0,2.0,14.0,4.0,3.0,1.0,3.0,1.0,0.0,59.0,37.0,23.0,18.0,18.0,28.0,2.0,3.0,5.0,34.0
201,4/22/18,1.0,8.0,61.0,6.0,75.0,3.0,6.0,44.0,31.0,18.0,3.0,88.0,2.0,15.0,6.0,81.0,10.0,49.0,20.0,10.0,4.0,18.0,8.0,10.0,27.0,87.0,46.0,67.0,8.0,28.0,1.0,2.0,2.0,55.0,7.0,27.0,25.0,26.0,64.0,2.0,7.0,48.0,19.0,12.0,4.0,73.0,5.0,23.0,12.0,15.0,6.0,11.0,4.0,2.0,1.0,3.0,1.0,11.0,49.0,23.0,16.0,27.0,29.0,24.0,2.0,3.0,3.0,30.0
202,4/29/18,1.0,8.0,60.0,6.0,77.0,3.0,6.0,45.0,29.0,17.0,3.0,95.0,2.0,14.0,6.0,85.0,10.0,48.0,19.0,10.0,4.0,18.0,8.0,10.0,26.0,84.0,47.0,67.0,7.0,28.0,1.0,2.0,2.0,64.0,4.0,21.0,42.0,27.0,78.0,3.0,4.0,40.0,5.0,12.0,7.0,61.0,6.0,25.0,8.0,18.0,4.0,12.0,3.0,4.0,1.0,3.0,2.0,0.0,67.0,47.0,19.0,28.0,20.0,22.0,0.0,3.0,7.0,35.0
203,5/6/18,1.0,7.0,61.0,6.0,81.0,3.0,6.0,41.0,29.0,16.0,3.0,88.0,2.0,14.0,6.0,82.0,10.0,48.0,19.0,10.0,4.0,19.0,7.0,9.0,27.0,82.0,45.0,70.0,7.0,30.0,1.0,2.0,2.0,56.0,8.0,27.0,42.0,34.0,75.0,2.0,6.0,40.0,13.0,15.0,5.0,74.0,9.0,45.0,11.0,14.0,2.0,12.0,4.0,2.0,1.0,3.0,1.0,16.0,51.0,39.0,19.0,34.0,23.0,36.0,2.0,3.0,5.0,48.0
204,5/13/18,1.0,7.0,62.0,6.0,80.0,2.0,5.0,41.0,26.0,15.0,2.0,91.0,2.0,13.0,6.0,80.0,12.0,46.0,17.0,9.0,4.0,19.0,7.0,7.0,28.0,74.0,43.0,74.0,8.0,32.0,1.0,2.0,1.0,55.0,8.0,31.0,46.0,30.0,89.0,5.0,5.0,38.0,4.0,8.0,7.0,74.0,9.0,32.0,7.0,14.0,2.0,12.0,3.0,2.0,1.0,3.0,1.0,8.0,43.0,47.0,14.0,40.0,20.0,24.0,0.0,7.0,0.0,23.0
205,5/20/18,1.0,7.0,60.0,5.0,77.0,2.0,5.0,40.0,26.0,15.0,2.0,89.0,2.0,13.0,6.0,81.0,10.0,47.0,17.0,9.0,5.0,19.0,6.0,7.0,26.0,70.0,41.0,75.0,8.0,29.0,1.0,1.0,1.0,55.0,6.0,21.0,31.0,26.0,77.0,2.0,2.0,40.0,7.0,10.0,12.0,65.0,17.0,26.0,11.0,16.0,2.0,14.0,5.0,3.0,1.0,2.0,2.0,9.0,60.0,21.0,16.0,26.0,25.0,35.0,0.0,9.0,0.0,26.0
206,5/27/18,1.0,6.0,58.0,5.0,82.0,2.0,5.0,41.0,26.0,13.0,2.0,90.0,2.0,13.0,6.0,81.0,9.0,48.0,16.0,8.0,4.0,18.0,6.0,5.0,24.0,69.0,39.0,74.0,7.0,31.0,1.0,2.0,3.0,51.0,16.0,16.0,36.0,29.0,88.0,2.0,7.0,34.0,11.0,11.0,5.0,57.0,10.0,27.0,18.0,14.0,2.0,12.0,5.0,2.0,1.0,4.0,1.0,0.0,22.0,31.0,15.0,36.0,17.0,29.0,3.0,4.0,4.0,31.0
207,6/3/18,1.0,7.0,55.0,6.0,79.0,2.0,4.0,41.0,26.0,14.0,2.0,92.0,2.0,13.0,6.0,80.0,8.0,48.0,16.0,9.0,5.0,18.0,6.0,5.0,24.0,70.0,40.0,70.0,7.0,30.0,1.0,2.0,2.0,53.0,5.0,27.0,40.0,43.0,75.0,6.0,9.0,38.0,6.0,10.0,6.0,58.0,20.0,20.0,15.0,15.0,4.0,19.0,4.0,4.0,1.0,2.0,1.0,0.0,33.0,21.0,18.0,35.0,18.0,35.0,0.0,5.0,0.0,31.0
208,6/10/18,1.0,7.0,57.0,6.0,85.0,2.0,4.0,42.0,27.0,15.0,1.0,93.0,2.0,12.0,6.0,80.0,8.0,47.0,16.0,9.0,4.0,18.0,6.0,5.0,26.0,73.0,40.0,77.0,8.0,31.0,1.0,1.0,2.0,57.0,5.0,31.0,49.0,38.0,65.0,4.0,3.0,42.0,6.0,12.0,2.0,70.0,11.0,37.0,6.0,15.0,2.0,12.0,3.0,2.0,1.0,2.0,1.0,0.0,25.0,25.0,17.0,32.0,20.0,33.0,0.0,4.0,4.0,41.0
209,6/17/18,1.0,7.0,55.0,6.0,88.0,2.0,4.0,41.0,31.0,14.0,1.0,93.0,2.0,13.0,6.0,84.0,7.0,48.0,16.0,9.0,4.0,18.0,6.0,5.0,24.0,77.0,39.0,73.0,8.0,31.0,1.0,1.0,2.0,55.0,4.0,32.0,44.0,31.0,89.0,5.0,3.0,40.0,16.0,11.0,2.0,53.0,10.0,20.0,13.0,20.0,1.0,10.0,4.0,4.0,1.0,2.0,1.0,0.0,36.0,44.0,12.0,27.0,20.0,32.0,0.0,7.0,4.0,19.0
210,6/24/18,1.0,7.0,55.0,5.0,89.0,2.0,4.0,42.0,32.0,14.0,1.0,93.0,2.0,12.0,6.0,79.0,7.0,47.0,16.0,9.0,4.0,19.0,6.0,4.0,24.0,73.0,38.0,71.0,8.0,31.0,1.0,1.0,2.0,56.0,17.0,34.0,41.0,39.0,89.0,0.0,2.0,44.0,7.0,6.0,4.0,80.0,15.0,26.0,15.0,10.0,2.0,13.0,4.0,3.0,0.0,3.0,1.0,0.0,26.0,13.0,13.0,30.0,20.0,20.0,0.0,4.0,4.0,36.0
211,7/1/18,1.0,6.0,53.0,5.0,91.0,2.0,4.0,40.0,23.0,11.0,1.0,96.0,3.0,12.0,6.0,81.0,7.0,46.0,14.0,8.0,4.0,19.0,5.0,4.0,23.0,66.0,39.0,73.0,9.0,32.0,1.0,1.0,2.0,47.0,13.0,22.0,33.0,32.0,77.0,2.0,0.0,34.0,10.0,5.0,3.0,70.0,5.0,25.0,8.0,12.0,3.0,13.0,5.0,2.0,1.0,3.0,1.0,9.0,31.0,13.0,11.0,26.0,12.0,19.0,0.0,0.0,0.0,28.0
212,7/8/18,1.0,7.0,55.0,5.0,88.0,2.0,4.0,44.0,29.0,14.0,1.0,96.0,2.0,13.0,7.0,80.0,8.0,48.0,16.0,9.0,4.0,19.0,6.0,4.0,24.0,73.0,40.0,76.0,7.0,31.0,1.0,1.0,2.0,54.0,8.0,20.0,37.0,25.0,100.0,4.0,11.0,49.0,7.0,12.0,7.0,75.0,20.0,20.0,10.0,19.0,3.0,14.0,5.0,4.0,1.0,3.0,1.0,9.0,26.0,21.0,16.0,41.0,12.0,18.0,0.0,8.0,4.0,28.0
213,7/15/18,1.0,7.0,56.0,5.0,88.0,2.0,4.0,44.0,26.0,14.0,1.0,92.0,2.0,13.0,6.0,82.0,7.0,50.0,15.0,9.0,4.0,18.0,6.0,4.0,27.0,72.0,38.0,76.0,8.0,35.0,1.0,2.0,2.0,55.0,13.0,22.0,43.0,33.0,63.0,3.0,3.0,37.0,8.0,11.0,4.0,57.0,14.0,19.0,9.0,19.0,2.0,16.0,4.0,3.0,1.0,2.0,2.0,0.0,30.0,17.0,11.0,28.0,29.0,44.0,0.0,8.0,4.0,34.0
214,7/22/18,1.0,7.0,59.0,6.0,91.0,2.0,5.0,44.0,28.0,14.0,1.0,90.0,2.0,13.0,6.0,81.0,7.0,49.0,18.0,9.0,4.0,18.0,6.0,4.0,24.0,75.0,38.0,74.0,8.0,32.0,1.0,1.0,2.0,54.0,7.0,35.0,50.0,29.0,97.0,4.0,2.0,45.0,10.0,11.0,4.0,65.0,15.0,26.0,14.0,15.0,2.0,18.0,5.0,3.0,1.0,2.0,1.0,9.0,60.0,39.0,8.0,45.0,30.0,39.0,0.0,4.0,4.0,30.0
215,7/29/18,1.0,7.0,56.0,6.0,88.0,2.0,4.0,47.0,26.0,14.0,1.0,97.0,2.0,13.0,6.0,82.0,7.0,47.0,17.0,9.0,4.0,18.0,6.0,4.0,23.0,73.0,38.0,73.0,8.0,32.0,1.0,1.0,2.0,58.0,12.0,35.0,31.0,38.0,73.0,4.0,6.0,44.0,15.0,8.0,5.0,63.0,4.0,29.0,11.0,16.0,3.0,12.0,4.0,3.0,1.0,4.0,1.0,9.0,53.0,35.0,11.0,38.0,23.0,31.0,3.0,0.0,4.0,41.0
216,8/5/18,1.0,7.0,55.0,6.0,87.0,2.0,4.0,44.0,23.0,13.0,1.0,93.0,2.0,13.0,6.0,79.0,7.0,48.0,16.0,9.0,4.0,18.0,6.0,4.0,26.0,70.0,38.0,75.0,8.0,31.0,1.0,1.0,9.0,58.0,15.0,38.0,38.0,29.0,80.0,3.0,5.0,43.0,9.0,10.0,3.0,51.0,13.0,30.0,9.0,16.0,1.0,15.0,4.0,3.0,1.0,3.0,1.0,18.0,39.0,48.0,11.0,28.0,23.0,24.0,0.0,6.0,4.0,31.0
217,8/12/18,1.0,7.0,57.0,6.0,88.0,2.0,4.0,46.0,26.0,13.0,2.0,93.0,2.0,13.0,6.0,80.0,8.0,52.0,17.0,9.0,4.0,18.0,7.0,4.0,28.0,69.0,43.0,72.0,9.0,34.0,1.0,2.0,2.0,55.0,6.0,37.0,39.0,32.0,61.0,2.0,4.0,54.0,12.0,10.0,8.0,77.0,18.0,31.0,12.0,17.0,2.0,15.0,3.0,3.0,1.0,3.0,1.0,0.0,36.0,72.0,8.0,25.0,16.0,40.0,0.0,0.0,8.0,42.0
218,8/19/18,1.0,7.0,57.0,6.0,82.0,2.0,4.0,42.0,26.0,13.0,2.0,89.0,2.0,13.0,5.0,77.0,9.0,51.0,18.0,9.0,4.0,18.0,6.0,6.0,30.0,70.0,43.0,72.0,8.0,36.0,1.0,2.0,2.0,54.0,19.0,32.0,29.0,36.0,74.0,4.0,8.0,42.0,5.0,5.0,9.0,89.0,12.0,33.0,17.0,16.0,2.0,15.0,6.0,3.0,1.0,3.0,1.0,9.0,49.0,36.0,16.0,35.0,22.0,47.0,4.0,4.0,8.0,23.0
219,8/26/18,1.0,7.0,56.0,7.0,78.0,2.0,5.0,41.0,28.0,13.0,3.0,88.0,2.0,13.0,5.0,79.0,11.0,50.0,19.0,9.0,4.0,18.0,8.0,7.0,29.0,73.0,43.0,71.0,8.0,36.0,1.0,2.0,20.0,54.0,3.0,30.0,50.0,37.0,68.0,2.0,7.0,50.0,3.0,12.0,5.0,58.0,14.0,28.0,10.0,14.0,3.0,17.0,4.0,3.0,1.0,2.0,1.0,0.0,17.0,35.0,25.0,26.0,20.0,27.0,3.0,4.0,8.0,15.0
220,9/2/18,1.0,7.0,59.0,7.0,80.0,2.0,5.0,37.0,20.0,14.0,3.0,89.0,2.0,13.0,5.0,82.0,11.0,49.0,19.0,9.0,4.0,18.0,8.0,8.0,30.0,73.0,44.0,70.0,8.0,32.0,1.0,2.0,7.0,50.0,8.0,36.0,48.0,29.0,60.0,2.0,6.0,38.0,5.0,9.0,5.0,60.0,16.0,32.0,10.0,15.0,3.0,15.0,3.0,2.0,1.0,2.0,1.0,0.0,50.0,50.0,15.0,34.0,27.0,39.0,3.0,0.0,4.0,13.0
221,9/9/18,1.0,8.0,58.0,7.0,72.0,2.0,5.0,37.0,22.0,15.0,3.0,87.0,2.0,13.0,6.0,77.0,11.0,50.0,20.0,10.0,3.0,18.0,8.0,10.0,29.0,79.0,44.0,67.0,8.0,35.0,1.0,2.0,5.0,51.0,16.0,32.0,32.0,50.0,62.0,3.0,7.0,37.0,6.0,9.0,15.0,47.0,9.0,30.0,8.0,17.0,2.0,14.0,4.0,3.0,1.0,2.0,1.0,0.0,49.0,19.0,24.0,23.0,17.0,37.0,2.0,0.0,10.0,25.0
222,9/16/18,1.0,8.0,59.0,8.0,76.0,3.0,5.0,38.0,25.0,16.0,3.0,84.0,2.0,14.0,6.0,79.0,12.0,51.0,20.0,10.0,4.0,18.0,8.0,13.0,29.0,81.0,46.0,69.0,8.0,31.0,1.0,2.0,5.0,54.0,11.0,39.0,43.0,37.0,72.0,3.0,4.0,33.0,6.0,12.0,16.0,62.0,13.0,39.0,9.0,16.0,4.0,11.0,4.0,3.0,1.0,2.0,1.0,8.0,52.0,16.0,23.0,35.0,27.0,33.0,2.0,3.0,5.0,21.0
223,9/23/18,1.0,8.0,60.0,7.0,74.0,3.0,5.0,37.0,23.0,15.0,3.0,83.0,2.0,13.0,5.0,77.0,12.0,51.0,20.0,9.0,4.0,18.0,9.0,13.0,32.0,79.0,47.0,68.0,9.0,27.0,1.0,2.0,3.0,52.0,12.0,25.0,28.0,44.0,71.0,4.0,5.0,31.0,5.0,9.0,9.0,71.0,16.0,36.0,16.0,16.0,3.0,13.0,4.0,3.0,1.0,2.0,1.0,8.0,48.0,12.0,27.0,21.0,18.0,32.0,2.0,0.0,5.0,32.0
224,9/30/18,1.0,8.0,61.0,7.0,75.0,3.0,6.0,37.0,25.0,15.0,3.0,87.0,2.0,13.0,6.0,81.0,12.0,62.0,20.0,10.0,4.0,18.0,8.0,14.0,32.0,80.0,46.0,69.0,9.0,29.0,1.0,2.0,6.0,58.0,3.0,16.0,46.0,49.0,64.0,6.0,3.0,39.0,10.0,8.0,12.0,78.0,14.0,38.0,19.0,15.0,3.0,18.0,4.0,3.0,1.0,1.0,2.0,0.0,45.0,49.0,19.0,35.0,33.0,26.0,0.0,5.0,4.0,16.0
225,10/7/18,1.0,7.0,59.0,8.0,76.0,2.0,6.0,37.0,43.0,15.0,3.0,88.0,3.0,14.0,6.0,81.0,12.0,58.0,19.0,10.0,4.0,18.0,8.0,13.0,30.0,81.0,44.0,71.0,8.0,38.0,1.0,2.0,2.0,66.0,9.0,28.0,47.0,75.0,60.0,3.0,7.0,48.0,27.0,9.0,7.0,62.0,20.0,39.0,18.0,15.0,4.0,18.0,4.0,3.0,1.0,3.0,2.0,0.0,32.0,24.0,23.0,29.0,24.0,21.0,2.0,11.0,4.0,46.0
226,10/14/18,1.0,8.0,59.0,7.0,74.0,3.0,5.0,37.0,37.0,16.0,3.0,84.0,2.0,13.0,6.0,79.0,11.0,55.0,20.0,10.0,4.0,17.0,8.0,13.0,28.0,82.0,44.0,74.0,8.0,26.0,1.0,2.0,2.0,86.0,13.0,21.0,40.0,51.0,71.0,5.0,3.0,48.0,14.0,12.0,13.0,66.0,13.0,38.0,12.0,13.0,5.0,17.0,5.0,3.0,1.0,3.0,1.0,0.0,38.0,34.0,19.0,26.0,19.0,18.0,5.0,0.0,0.0,56.0
227,10/21/18,1.0,8.0,58.0,7.0,72.0,3.0,6.0,37.0,43.0,15.0,3.0,81.0,2.0,13.0,6.0,82.0,11.0,56.0,19.0,10.0,4.0,17.0,8.0,12.0,29.0,83.0,43.0,70.0,8.0,24.0,1.0,2.0,2.0,56.0,10.0,33.0,30.0,51.0,72.0,6.0,6.0,50.0,22.0,12.0,9.0,56.0,8.0,25.0,8.0,19.0,2.0,16.0,3.0,3.0,0.0,3.0,1.0,0.0,74.0,49.0,29.0,21.0,24.0,26.0,5.0,4.0,0.0,25.0
228,10/28/18,1.0,7.0,59.0,6.0,73.0,3.0,6.0,37.0,41.0,15.0,3.0,84.0,2.0,13.0,6.0,81.0,12.0,51.0,20.0,10.0,3.0,17.0,8.0,12.0,31.0,82.0,44.0,71.0,8.0,25.0,1.0,2.0,2.0,54.0,11.0,33.0,53.0,49.0,54.0,4.0,7.0,40.0,13.0,9.0,7.0,55.0,17.0,38.0,7.0,15.0,2.0,14.0,4.0,3.0,2.0,2.0,1.0,8.0,59.0,46.0,19.0,29.0,19.0,20.0,3.0,6.0,0.0,31.0
229,11/4/18,1.0,7.0,60.0,6.0,73.0,3.0,6.0,38.0,34.0,14.0,3.0,83.0,2.0,13.0,6.0,79.0,11.0,49.0,20.0,9.0,3.0,18.0,9.0,11.0,33.0,83.0,43.0,74.0,8.0,27.0,1.0,2.0,3.0,53.0,18.0,26.0,33.0,23.0,68.0,2.0,3.0,38.0,13.0,12.0,5.0,59.0,12.0,21.0,8.0,17.0,3.0,12.0,4.0,2.0,0.0,2.0,1.0,7.0,53.0,32.0,15.0,26.0,18.0,27.0,2.0,3.0,9.0,30.0
230,11/11/18,1.0,7.0,58.0,6.0,72.0,2.0,6.0,36.0,36.0,14.0,2.0,85.0,2.0,13.0,6.0,79.0,12.0,49.0,18.0,9.0,3.0,17.0,8.0,10.0,29.0,78.0,44.0,75.0,9.0,33.0,1.0,2.0,2.0,50.0,14.0,29.0,50.0,47.0,62.0,2.0,6.0,43.0,11.0,9.0,4.0,62.0,16.0,40.0,17.0,16.0,3.0,16.0,4.0,2.0,1.0,3.0,1.0,0.0,54.0,25.0,22.0,33.0,19.0,29.0,3.0,4.0,7.0,31.0
231,11/18/18,1.0,6.0,56.0,5.0,74.0,2.0,5.0,28.0,33.0,11.0,1.0,81.0,2.0,13.0,5.0,74.0,11.0,43.0,14.0,7.0,3.0,15.0,6.0,6.0,26.0,62.0,36.0,97.0,7.0,28.0,1.0,1.0,2.0,46.0,6.0,36.0,34.0,39.0,67.0,5.0,8.0,36.0,23.0,10.0,4.0,40.0,11.0,33.0,11.0,13.0,5.0,14.0,4.0,3.0,1.0,3.0,1.0,0.0,84.0,30.0,18.0,27.0,23.0,32.0,0.0,0.0,0.0,22.0
232,11/25/18,1.0,8.0,60.0,6.0,67.0,3.0,6.0,37.0,37.0,15.0,2.0,88.0,2.0,15.0,7.0,82.0,13.0,50.0,18.0,9.0,3.0,17.0,8.0,10.0,29.0,83.0,43.0,92.0,8.0,27.0,1.0,2.0,2.0,56.0,11.0,27.0,42.0,42.0,72.0,3.0,2.0,40.0,19.0,12.0,14.0,78.0,20.0,46.0,8.0,20.0,4.0,17.0,4.0,4.0,1.0,2.0,1.0,0.0,50.0,33.0,14.0,24.0,23.0,25.0,3.0,4.0,4.0,31.0
233,12/2/18,2.0,8.0,60.0,6.0,70.0,3.0,6.0,36.0,48.0,15.0,3.0,88.0,3.0,14.0,7.0,83.0,15.0,48.0,19.0,9.0,3.0,17.0,9.0,10.0,28.0,87.0,44.0,86.0,8.0,35.0,1.0,2.0,3.0,55.0,12.0,31.0,34.0,40.0,78.0,3.0,3.0,35.0,29.0,12.0,8.0,85.0,18.0,33.0,19.0,16.0,4.0,15.0,4.0,3.0,1.0,3.0,2.0,0.0,54.0,25.0,20.0,38.0,41.0,52.0,0.0,5.0,4.0,31.0
234,12/9/18,1.0,8.0,60.0,6.0,75.0,3.0,6.0,36.0,47.0,14.0,3.0,87.0,2.0,14.0,7.0,86.0,13.0,48.0,19.0,9.0,3.0,16.0,9.0,11.0,29.0,83.0,44.0,90.0,8.0,27.0,1.0,2.0,2.0,61.0,21.0,40.0,40.0,51.0,75.0,4.0,3.0,40.0,13.0,12.0,8.0,58.0,13.0,30.0,9.0,14.0,4.0,12.0,3.0,2.0,1.0,3.0,1.0,9.0,65.0,35.0,12.0,36.0,29.0,22.0,3.0,8.0,4.0,44.0
235,12/16/18,2.0,7.0,57.0,8.0,79.0,2.0,5.0,32.0,64.0,13.0,2.0,88.0,2.0,15.0,7.0,87.0,12.0,46.0,16.0,8.0,3.0,15.0,7.0,7.0,29.0,70.0,39.0,93.0,8.0,28.0,1.0,2.0,2.0,51.0,38.0,30.0,39.0,70.0,64.0,11.0,8.0,39.0,32.0,13.0,8.0,76.0,21.0,47.0,15.0,22.0,3.0,17.0,3.0,4.0,2.0,3.0,1.0,0.0,52.0,38.0,23.0,35.0,17.0,27.0,4.0,0.0,0.0,44.0
236,12/23/18,1.0,6.0,52.0,8.0,91.0,2.0,4.0,28.0,77.0,8.0,1.0,83.0,3.0,16.0,7.0,84.0,9.0,39.0,12.0,6.0,3.0,16.0,5.0,2.0,26.0,50.0,32.0,100.0,8.0,31.0,1.0,1.0,2.0,43.0,38.0,24.0,45.0,54.0,84.0,5.0,3.0,34.0,35.0,8.0,5.0,56.0,21.0,48.0,10.0,19.0,2.0,17.0,4.0,2.0,2.0,5.0,1.0,11.0,74.0,45.0,16.0,42.0,9.0,29.0,0.0,5.0,5.0,23.0
237,12/30/18,1.0,7.0,56.0,7.0,89.0,2.0,4.0,35.0,56.0,12.0,1.0,92.0,2.0,17.0,8.0,87.0,8.0,44.0,15.0,7.0,3.0,18.0,5.0,3.0,28.0,61.0,36.0,86.0,8.0,32.0,1.0,1.0,1.0,50.0,14.0,37.0,29.0,34.0,82.0,2.0,4.0,36.0,25.0,8.0,6.0,52.0,16.0,37.0,16.0,16.0,2.0,14.0,3.0,3.0,1.0,4.0,1.0,10.0,64.0,59.0,16.0,31.0,19.0,25.0,3.0,4.0,0.0,39.0
238,1/6/19,1.0,8.0,58.0,7.0,77.0,3.0,5.0,40.0,53.0,15.0,3.0,87.0,2.0,18.0,9.0,88.0,10.0,48.0,18.0,9.0,3.0,19.0,7.0,6.0,33.0,74.0,42.0,82.0,9.0,28.0,1.0,2.0,2.0,64.0,15.0,34.0,30.0,37.0,74.0,8.0,4.0,42.0,17.0,14.0,9.0,69.0,9.0,52.0,11.0,16.0,4.0,14.0,4.0,3.0,1.0,3.0,1.0,0.0,80.0,25.0,14.0,37.0,26.0,31.0,3.0,7.0,4.0,35.0
